latitude,longitude,facility_name,source_facility_type,odhf_facility_type,provider,city,province
43.25335049,-79.8459646,Conway Opportunity Homes,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.25355619,-79.8686684,Canadian Hearing Society (The) Hamilton,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.25550359,-79.8607841,Brain Injury Services Of Hamilton,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.25564599,-79.8677757,Ontario March Of Dimes - Halton Region - Rehab Fdn For The Disabled,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.25665249,-79.93422662,Alzheimer Society Of Hamilton And Halton,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.25702279,-79.87796231,City Housing Hamilton,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.25983089,-79.94970123,Macassa Lodge Adult Day Program,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.26067949,-79.88144281,Seniors Activation Maintenance Program Of Hamilton Inc.,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.26175889,-79.95770113,St. Joseph's Villa (Dundas),Community Support Service,Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.26411849,-79.89518251,Hamilton Jewish Home For The Aged - Shalom Village,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.2655201,-79.8505975,Von Hamilton,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.26586919,-79.95406853,Dundas Community Services,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.269979,-79.861667,North Hamilton Community Health Centre Css,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.2710224,-79.8607054,Welcome Inn Community Centre Of Hamilton,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Hamilton,Ontario
43.3071135,-79.853595,Participation House - Hamilton And District,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Burlington,Ontario
43.35481671,-79.79474219,Canadian Red Cross - Halton Branch,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Burlington,Ontario
43.35761511,-79.80927849,Halton Cheshire Homes Incorporated - Carey House,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Burlington,Ontario
43.36018659,-80.31241555,Corporation Of The City Of Cambridge,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Cambridge,Ontario
43.36760056,-81.00083747,Spruce Lodge Home For The Aged,Community Support Service,Nursing And Residential Care Facilities,Province of Ontario,Stratford,Ontario
43.36818816,-80.99715857,Huron Perth Healthcare Alliance Stratford Site - Special Services Unit,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Stratford,Ontario
43.36884386,-80.98016086,Family Services Perth-Huron,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Stratford,Ontario
43.37141906,-80.94661975,Alzheimer Society Of Perth County,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Stratford,Ontario
43.37149536,-80.98497737,Corporation Of The County Of Perth,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Stratford,Ontario
43.37196946,-80.96039426,"Community Health Services - Canadian Red Cross, Stratford-Perth Branch",Community Support Service,Ambulatory Health Care Services,Province of Ontario,Stratford,Ontario
43.37975439,-80.29956155,Meals On Wheels And Community Home Support,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Cambridge,Ontario
43.38289006,-80.96231816,Victorian Order Of Nurses - Perth-Huron Branch,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Stratford,Ontario
43.39210732,-79.8216486,The Wharton Medical Clinic Inc. - Css,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Burlington,Ontario
43.39701529,-80.34420357,Alzheimer Society Of Cambridge,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Cambridge,Ontario
43.39955423,-79.70524236,Oakville Senior Citizens Residence,Community Support Service,Nursing And Residential Care Facilities,Province of Ontario,Oakville,Ontario
43.40795623,-79.72589097,Acclaim Health,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Oakville,Ontario
43.41978964,-81.63774028,Blue Water Rest Home,Community Support Service,Nursing And Residential Care Facilities,Province of Ontario,Zurich,Ontario
43.433587,-80.4393863,Traverse Independence Not-For-Profit,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Kitchener,Ontario
43.440994,-80.4451854,Sunnyside Home,Community Support Service,Nursing And Residential Care Facilities,Province of Ontario,Kitchener,Ontario
43.440994,-80.4451854,Regional Municipality Of Waterloo,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Kitchener,Ontario
43.44149309,-80.51298162,Hospice Of Waterloo Region,Community Support Service,Nursing And Residential Care Facilities,Province of Ontario,Kitchener,Ontario
43.44271483,-79.67788876,S.E.N.A.C.A. Seniors Day Program - Halton Incorporated,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Oakville,Ontario
43.44351973,-79.69677947,Mississauga Halton Local Health Integration Network,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Oakville,Ontario
43.449186,-80.490003,K-W Working Centre For The Unemployed,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Kitchener,Ontario
43.4494997,-80.50073572,Independent Living Centre Of Waterloo Region,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Kitchener,Ontario
43.4522455,-80.48417672,The Canadian National Institute For The Blind - Waterloo/Wellington District,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Kitchener,Ontario
43.4524915,-80.48968472,Corporation Of The City Of Kitchener,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Kitchener,Ontario
43.45576294,-79.68516326,Oakville Kiwanis Meals On Wheels,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Oakville,Ontario
43.4633353,-80.45872131,Alzheimer Society Of Kitchener-Waterloo,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Kitchener,Ontario
43.4633725,-80.52036303,Corporation Of The City Of Waterloo (The),Community Support Service,Ambulatory Health Care Services,Province of Ontario,Waterloo,Ontario
43.4645956,-80.50536022,Waterloo Wellington Community Care Access Centre,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Waterloo,Ontario
43.4715994,-80.54578624,University Of Waterloo,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Waterloo,Ontario
43.47872304,-79.65802046,"Canadian Mental Health Association, Halton Region Branch (Css)",Community Support Service,Ambulatory Health Care Services,Province of Ontario,Oakville,Ontario
43.48506151,-80.4156287,Community Support Connections - Meals On Wheels And More,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Breslau,Ontario
43.4858029,-80.52865543,Kitchener-Waterloo Friendship Group For Seniors,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Waterloo,Ontario
43.4858029,-80.52865543,R.A.I.S.E. Home Support Service For The Elderly,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Waterloo,Ontario
43.51061892,-80.22892404,Hospice Wellington,Community Support Service,Nursing And Residential Care Facilities,Province of Ontario,Guelph,Ontario
43.51086305,-79.67178966,Links2Care,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Oakville,Ontario
43.51086305,-79.67178966,Nucleus Housing,Community Support Service,Nursing And Residential Care Facilities,Province of Ontario,Oakville,Ontario
43.51086305,-79.67178966,Seniors Life Enhancement Centres,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Oakville,Ontario
43.51334465,-79.62142035,Wawel Villa Seniors Residence,Community Support Service,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.52298305,-79.65538916,Bayshore Healthcare Ltd,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Mississauga,Ontario
43.52382994,-79.88564223,Independent Living Halton - Joyce Scott Non-Profit Homes Inc.,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Milton,Ontario
43.52425545,-79.68407247,Ivan Franko Home (Mississauga),Community Support Service,Ambulatory Health Care Services,Province of Ontario,Oakville,Ontario
43.52662255,-79.68270717,Canadian Red Cross - Peel Branch,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Mississauga,Ontario
43.53781712,-80.25944745,Community Options Program To Employment (Cope) - Torchlight Services,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Guelph,Ontario
43.53895392,-80.25186875,Cmha - Waterloo Wellington Dufferin Branch (Css),Community Support Service,Ambulatory Health Care Services,Province of Ontario,Guelph,Ontario
43.542555,-79.684402,City Of Mississauga -The Next Step To Active Living Program,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Mississauga,Ontario
43.54312435,-79.68396367,March Of Dimes Canada - Peel,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Mississauga,Ontario
43.54312435,-79.68396367,The Canadian Hearing Society - Peel/Waterloo Region,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Mississauga,Ontario
43.54331113,-80.24842765,Corporation Of The City Of Guelph,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Guelph,Ontario
43.54541173,-80.24641475,Alzheimer Society Of Guelph-Wellington,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Guelph,Ontario
43.55328942,-80.29533457,Guelph Independent Living,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Guelph,Ontario
43.55382081,-80.55436845,"Community Care Concepts Of Woolwich, Wellesley And Wilmot",Community Support Service,Ambulatory Health Care Services,Province of Ontario,Elmira,Ontario
43.55744353,-80.25570175,Trellis Mental Health And Developmental Services,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Guelph,Ontario
43.56089946,-79.58102284,Alzheimer Society Peel,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Mississauga,Ontario
43.57605736,-79.70511818,Cheshire Homes - Peel Cheshire Homes Inc. (Streetsville),Community Support Service,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.58101986,-79.61814785,India Rainbow Community Services Of Peel,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Mississauga,Ontario
43.59177946,-79.63634556,Canadian National Institute For The Blind (The) - Halton-Peel,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Mississauga,Ontario
43.59177946,-79.63634556,Peel Senior Link,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Mississauga,Ontario
43.59702356,-79.63297036,Peel Halton Dufferin Acquired Brain Injury Services,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Mississauga,Ontario
43.60806727,-79.55990744,Dorothy Ley Hospice,Community Support Service,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.61192657,-79.65063147,Forum Italia Community Services - Micba,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Mississauga,Ontario
43.61354377,-79.48895881,Storefront Humber,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Toronto,Ontario
43.61822987,-79.51489762,Abi Possibilities,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Toronto,Ontario
43.62129377,-79.60303445,Dixie Bloor Neighbourhood Drop-In Centre,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Mississauga,Ontario
43.62179308,-81.54961967,Alzheimer Society Of Huron County Inc.,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Clinton,Ontario
43.62179308,-81.54961967,One Care Home And Community Support Services,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Clinton,Ontario
43.62204508,-81.54256426,Huron Hospice Volunteer Service,Community Support Service,Ambulatory Health Care Services,Province of Ontario,Clinton,Ontario
